Point ID,n,h,is_dynamic,success,k,grad_norm_final,fx_final,convergence_rate,time
1,2,1e-12,False,yes,7,4.5477e-15,1.0107e-30,1.7898,0.0077258
2,2,1e-12,False,yes,7,2.0652e-15,9.8608e-32,1.8243,0.0076062
3,2,1e-12,False,yes,7,1.1573e-15,2.4652e-32,1.8157,0.0077568
4,2,1e-12,False,yes,7,4.5303e-12,9.8866e-25,1.7383,0.0074974
5,2,1e-12,False,yes,7,1.9192e-15,1.2326e-31,1.7979,0.0076549
0,100,1e-12,True,yes,6,1.892e-14,4.425e-30,1.8211,0.0069222
1,100,1e-12,True,yes,9,2.1101e-10,1.5141e-21,1.6337,0.01053
2,100,1e-12,True,yes,8,1.1946e-12,5.6154e-26,1.6973,0.0091252
3,100,1e-12,True,yes,9,3.7784e-14,4.2944e-29,1.6672,0.01048
4,100,1e-12,True,yes,8,2.2662e-14,6.3232e-30,1.7319,0.0093578
5,100,1e-12,True,yes,8,7.9263e-10,2.1467e-20,1.6166,0.0091631
0,100,1e-12,False,yes,6,1.892e-14,4.425e-30,1.8211,0.0067331
1,100,1e-12,False,yes,8,6.7287e-11,1.8172e-22,1.6355,0.0092163
2,100,1e-12,False,yes,10,2.5e-14,6.6807e-30,1.7421,0.012008
3,100,1e-12,False,yes,10,2.0062e-14,4.8379e-30,1.7238,0.011499
4,100,1e-12,False,yes,9,3.5071e-14,2.8405e-29,1.6888,0.010555
5,100,1e-12,False,yes,10,2.3617e-14,6.3602e-30,1.7244,0.011668
0,1000,1e-12,True,yes,6,2.6701e-14,2.6612e-29,1.8161,0.010954
1,1000,1e-12,True,yes,10,1.6335e-10,9.1335e-22,1.5319,0.016375
2,1000,1e-12,True,yes,10,9.0967e-09,3.266e-18,1.4923,0.015792
3,1000,1e-12,True,yes,10,7.2911e-09,2.0468e-18,1.5046,0.016492
4,1000,1e-12,True,yes,11,8.1335e-13,2.599e-26,1.5909,0.018009
5,1000,1e-12,True,yes,9,2.5109e-09,2.1538e-19,1.5174,0.01421
0,1000,1e-12,False,yes,6,2.6701e-14,2.6612e-29,1.8161,0.0099515
1,1000,1e-12,False,yes,10,5.2697e-09,1.0717e-18,1.5267,0.016185
2,1000,1e-12,False,yes,10,1.0017e-13,3.0997e-28,1.6555,0.016188
3,1000,1e-12,False,yes,10,2.3495e-12,1.9094e-25,1.5518,0.01576
4,1000,1e-12,False,yes,10,9.4211e-09,3.4685e-18,1.5441,0.01679
5,1000,1e-12,False,yes,10,8.4059e-10,2.7909e-20,1.5221,0.016408
0,10000,1e-12,True,yes,6,6.529e-14,2.4848e-28,1.8311,0.041803
1,10000,1e-12,True,yes,11,2.881e-14,7.7962e-30,1.6193,0.069261
2,10000,1e-12,True,yes,10,1.7771e-10,1.1792e-21,1.4618,0.062793
3,10000,1e-12,True,yes,11,3.7679e-14,1.4335e-29,1.6914,0.07033
4,10000,1e-12,True,yes,11,5.6941e-10,1.1992e-20,1.5169,0.072993
5,10000,1e-12,True,yes,11,7.685e-10,2.3206e-20,1.5621,0.06732
0,10000,1e-12,False,yes,6,6.529e-14,2.4848e-28,1.8311,0.036395
1,10000,1e-12,False,yes,9,8.147e-09,2.5495e-18,1.5642,0.055547
2,10000,1e-12,False,yes,10,1.3499e-12,7.173e-26,1.5195,0.066011
3,10000,1e-12,False,yes,10,4.5548e-10,7.9723e-21,1.5002,0.064465
4,10000,1e-12,False,yes,11,2.5759e-10,2.6171e-21,1.5689,0.069046
5,10000,1e-12,False,yes,11,2.1607e-13,1.783e-27,1.6644,0.06637
0,100000,1e-12,True,yes,6,1.994e-13,2.4672e-27,1.8647,0.33657
1,100000,1e-12,True,yes,8,4.8215e-11,8.8439e-23,1.7685,0.49589
2,100000,1e-12,True,yes,9,4.5337e-11,8.0775e-23,1.5395,0.50829
3,100000,1e-12,True,yes,10,3.1063e-14,1.2745e-29,1.4909,0.55197
4,100000,1e-12,True,yes,10,3.3111e-10,4.3498e-21,1.4349,0.54224
5,100000,1e-12,True,yes,11,1.6807e-10,1.1247e-21,1.4455,0.59015
0,100000,1e-12,False,yes,6,1.994e-13,2.4672e-27,1.8647,0.32056
1,100000,1e-12,False,yes,10,2.1195e-11,1.7639e-23,1.4462,0.55141
2,100000,1e-12,False,yes,10,1.7155e-10,1.1499e-21,1.471,0.57865
3,100000,1e-12,False,yes,11,2.4776e-14,6.4896e-30,1.6079,0.61324
4,100000,1e-12,False,yes,10,3.0627e-11,3.6798e-23,1.4706,0.5631
5,100000,1e-12,False,yes,10,6.1865e-11,1.5185e-22,1.4505,0.57806
