Point ID,n,h,is_dynamic,success,k,grad_norm_final,fx_final,convergence_rate,time
1,1000,1e-12,False,yes,10,2.0662e-09,1.6949e-19,1.5708,0.0048582
2,1000,1e-12,False,yes,10,6.9347e-11,1.6204e-22,1.5953,0.0049268
3,1000,1e-12,False,yes,11,2.6961e-11,2.2298e-23,1.6713,0.0049829
4,1000,1e-12,False,yes,10,1.7105e-09,3.168e-20,1.571,0.0050114
5,1000,1e-12,False,yes,10,1.7933e-09,5.9137e-20,1.7293,0.0047262
0,10000,1e-12,True,yes,6,1.3813e-12,9.6006e-26,1.8122,0.031174
1,10000,1e-12,True,yes,11,1.0785e-10,4.3135e-22,1.4103,0.037398
2,10000,1e-12,True,yes,13,9.2297e-09,1.6942e-18,1.3421,0.062611
3,10000,1e-12,True,yes,9,4.6493e-09,6.7355e-19,1.5249,0.036179
4,10000,1e-12,True,yes,12,5.1352e-10,8.2327e-21,1.6082,0.048467
5,10000,1e-12,True,yes,11,5.2822e-12,3.0572e-25,1.5725,0.04476
0,10000,1e-12,False,yes,6,1.1626e-12,4.309e-26,1.8276,0.02584
1,10000,1e-12,False,yes,10,1.0665e-11,2.0872e-24,1.5793,0.041296
2,10000,1e-12,False,yes,12,1.1233e-09,3.452e-20,1.3835,0.042557
3,10000,1e-12,False,yes,12,3.494e-09,3.25e-19,1.429,0.049226
4,10000,1e-12,False,yes,12,6.2347e-12,5.0483e-25,1.4726,0.047142
5,10000,1e-12,False,yes,9,2.1269e-10,1.4088e-21,1.6535,0.046882
0,100000,1e-12,True,yes,6,3.0856e-12,5.9521e-25,1.8377,0.13451
1,100000,1e-12,True,yes,14,1.567e-11,3.0344e-24,1.5813,0.39873
2,100000,1e-12,True,yes,14,5.3133e-12,3.668e-25,1.5236,0.39059
3,100000,1e-12,True,yes,16,4.7775e-10,5.691e-21,1.4881,0.42805
4,100000,1e-12,True,yes,16,1.6547e-12,4.1311e-26,1.5335,0.46229
5,100000,1e-12,True,yes,16,9.0334e-12,3.362e-24,1.4052,0.48609
0,100000,1e-12,False,yes,6,1.3287e-12,4.5308e-26,1.8578,0.12379
1,100000,1e-12,False,yes,14,7.2256e-11,1.489e-22,1.7406,0.36938
2,100000,1e-12,False,yes,13,5.6038e-10,7.5787e-21,1.5959,0.36468
3,100000,1e-12,False,yes,16,7.9767e-11,9.4038e-23,1.8631,0.42256
4,100000,1e-12,False,yes,14,3.2392e-12,2.0113e-25,1.7656,0.34987
5,100000,1e-12,False,yes,14,6.8465e-09,1.3249e-18,1.4321,0.33522
